"id","name","short_name","code","address","phone","email","website","working_hours","x_coordinate","y_coordinate","wgs_longitude","wgs_latitude","institution_type"
515,"UAB Vaikystės sodas (Gabrielės Petkevičaitės-Bitės sodelis)","UAB Vaikystės sodas (Gabrielės Petkevičaitės-Bitės sodelis)","302602019-515","Latvių g. 25","+37069984011","giedre.r@vaikystes-sodas.lt",,,"6062782","580490","25.248600","54.695010","School_type_private_playschool"
516,"UAB  Šiaurės darželiai","UAB  Šiaurės darželiai","305913317","A. Juozapavičiaus g. 13","+37061621387","darzelis@siaureslicejus.lt",,,"6062467","582981","25.287140","54.691780","School_type_private_playschool"
517,"UAB „Mokykla Šiaurės licėjus“","Mokykla Šiaurės licėjus","30591327","A. Juozapavičiaus g. 13","+370 626 73254","vilnius@siaureslicejus.lt",,,"6062467","582981","25.287140","54.691780","School_type_private_playschool"
518,"UAB „Ateities laboratorija“","Ateities laboratorija","305796127","Šeimyniškių g. 21B","+37065552169","info@saulesgojus.lt",,,"6062750","583325","25.292570","54.694260","School_type_private_playschool"
519,"Vilniaus lopšelis-darželis „Bajorėlis“","Bajorėlis","306061689","Bajorų kelias 10","869902019","rastine@bajorelis.vilnius.lm.lt","","7.00-18.00",,,,,"School_type_playschool"
520,"Vilniaus lopšelis-darželis „Pagrandukas“","Pagrandukas (Beržyno g. 7A )","190013817-520","Beržyno g. 7A","+370 5 233 54 62","rastine@pagrandukas.vilnius.lm.lt","http://www.vilniauspagrandukas.lt","7.30-18.00","6061238","580945","25.255240","54.681070","School_type_playschool"
521,"Guliverio akademija, VšĮ","Guliverio akademija, VšĮ","304493294","P. Klimo g. 10","+37061063285","admin@guliverioakademija.lt",,,"6061245","581241","25.259820","54.681090","School_type_private_playschool"
522,"VŠĮ Tarptautinė Ukrainos mokykla","VŠĮ Tarptautinė Ukrainos mokykla","306121848","Studentų g. 39","+37060570527","iuschool@inbox.lt",,,"6063008","581226","25.260080","54.696920","School_type_private_playschool"
524,"UAB Pilna diena","UAB Pilna diena","306215557","Nemenčinės pl. 86D","+37065058410","justina@pilnadiena.lt",,,"6068079","586706","25.346580","54.741560","School_type_private_playschool"
525,"Vilniaus vaikų ir jaunimo klubas ""Verdenė""","Vaikų ir jaunimo klubas ""Verdenė""","191664193","Ukmergės g. 221","+37052468040","rastine@klubasverdene.vilnius.lm.lt",,,,,,,"School_type_non-formal"
526,"MB Ugdymo ir laisvalaikio centras Aviliukas 1","MB Ugdymo ir laisvalaikio centras Aviliukas 1","303119646-526","A. Vivulskio g. 6","+37067287718","vaikustudija@yahoo.com",,,"6061093","581935","25.270540","54.679610","School_type_private_playschool"
527,"VšĮ ""Augu kūrybingas"" 1","VšĮ ""Augu kūrybingas"" 1","304087468-527","Žirmūnų g. 139A","+37066292086","jolanta.mertiniene@gmail.com",,,"6066092","583567","25.297270","54.724250","School_type_private_playschool"
528,"VšĮ ""Augu kūrybingas"" 2","VšĮ ""Augu kūrybingas"" 2","304087468-528","Naujakurių g. 29","+37066292086","jolanta.mertiniene@gmail.com",,,"6065515","585442","25.326200","54.718750","School_type_private_playschool"
529,"NUA „Abadelė“ (Kaimelio g. 37)","Abadelė (Kaimelio g. 37)","302629023-01","Kaimelio g. 37","+37068747907","darzelis.abadele@gmail.com",,,"6066529","579995","25.241950","54.728750","School_type_private_playschool"
530,"NUA „Abadelė“ (Filaretų g. 60A)","Abadelė (Filaretų g. 60A)","302629023-02","Filaretų g. 60A","+37068747907","darzelis.abadele@gmail.com",,,"6062047","584962","25.317740","54.687680","School_type_private_playschool"
531,"NUA „Abadelė“ (Kęstučio g. 10)","Abadelė (Kęstučio g. 10)","302629023-03","Kęstučio g. 10","+37068747907","darzelis.abadele@gmail.com",,,"6062309","580677","25.251370","54.690730","School_type_private_playschool"
532,"NUA „Abadelė“ (Nemenčinės pl. 118A)","Abadelė (Nemenčinės pl. 118A)","302629023-04","Nemenčinės pl. 118A","+37068747907","darzelis.abadele@gmail.com",,,"6069826","587988","25.367010","54.757030","School_type_private_playschool"
533,"UAB ""Abadelės darželis"" (Švitrigailos g. 7)","Abadelės darželis (Švitrigailos g. 7)","303316889-01","Švitrigailos g. 7","+37065255182","darzelis.abadele@gmail.com",,,"6061024","581684","25.266630","54.679030","School_type_private_playschool"
534,"UAB ""Abadelės darželis"" (Birželio 23-iosios g. 10A)","Abadelės darželis (Birželio 23-iosios g. 10A)","303316889-02","Birželio 23-iosios g. 10A","+37065255182","darzelis.abadele@gmail.com",,,"6060477","581362","25.261490","54.674160","School_type_private_playschool"
535,"VšĮ „Bamblys“ (Aušros Vartų g. 7A)","Bamblys (Aušros Vartų g. 7A)","302303233-01","Aušros Vartų g. 7A","+37069139655","info@taskius.lt",,,"6060663","583047","25.287650","54.675570","School_type_private_playschool"
536,"VšĮ ""Bebenčiai"" (J. Kolaso g. 8B)","VšĮ ""Bebenčiai"" (J. Kolaso g. 8B)","302699203-01","J. Kolaso g. 8B","+37063617681","aleksandra.leontjeva@gmail.com",,,"6059956","587403","25.354970","54.668470","School_type_private_playschool"
537,"VšĮ ""Bebenčiai"" (Paeglinės Sodų 5-oji g. 25)","VšĮ ""Bebenčiai"" (Paeglinės Sodų 5-oji g. 25)","302699203-02","Paeglinės Sodų 5-oji g. 25","+37063617681","aleksandra.leontjeva@gmail.com",,,"6060381","588390","25.370390","54.672120","School_type_private_playschool"
538,"VšĮ ""Bitės lingo"" (K. Donelaičio g. 8)","VšĮ ""Bitės lingo"" (K. Donelaičio g. 8)","302588288-01","K. Donelaičio g. 8","+37061032532","sigita.uk@gmail.com",,,"6061062","580823","25.253290","54.679510","School_type_private_playschool"
539,"VŠĮ Idėjų labirintas (Mileišiškių g. 65)","VŠĮ Idėjų labirintas (Mileišiškių g. 65)","304208375-01","Mileišiškių g. 65","+37067754422","ideju.labirintas@gmail.com",,,"6065189","587385","25.356250","54.715480","School_type_private_playschool"
540,"VŠĮ Kaladėlių miestelis (Giedraičių g. 85)","VŠĮ Kaladėlių miestelis (Giedraičių g. 85)","304140305-01","Giedraičių g. 85","+37068261584","regina8803@gmail.com",,,"6064394","582575","25.281400","54.709150","School_type_private_playschool"
541,"VšĮ ""Kvaksius"" (S. Žukausko g. 4)","VšĮ ""Kvaksius"" (S. Žukausko g. 4)","303311358-01","S. Žukausko g. 4","+37062063625","darzeliskvaksius@gmail.com",,,"6064319","583296","25.292560","54.708360","School_type_private_playschool"
542,"VšĮ ""Kvaksius"" (Žygio g. 92)","VšĮ ""Kvaksius"" (Žygio g. 92)","303311358-02","Žygio g. 92","+37062063625","darzeliskvaksius@gmail.com",,,"6064517","583380","25.293920","54.710130","School_type_private_playschool"
543,"UAB Muzikija (Mokyklos g. 6)","UAB Muzikija (Mokyklos g. 6)","147367552-01","Mokyklos g. 6","+37061643421","petras.kricena@gmail.com",,,"6060127","570320","25.090230","54.672690","School_type_private_playschool"
544,"Nykštukėliai, MB (Lūkesčių g. 29)","Nykštukėliai, MB (Lūkesčių g. 29)","302910611-01","Lūkesčių g. 29","+37060700408","info@nykstukeliai.lt",,,"6059381","576834","25.191020","54.665030","School_type_private_playschool"
545,"Nykštukėliai, MB (S. Žukausko g. 35)","Nykštukėliai, MB (S. Žukausko g. 35)","302910611-02","S. Žukausko g. 35","+37060700408","info@nykstukeliai.lt",,,"6064256","583887","25.301700","54.707700","School_type_private_playschool"
546,"UAB ""MD LT"" (Santariškių g. 57B)","UAB ""MD LT"" (Santariškių g. 57B)","302825082-01","Santariškių g. 57B","+37064151255","info@minidarzeliai.lt",,,"6070416","582562","25.282910","54.763250","School_type_private_playschool"
547,"UAB ""MD LT"" (Juozo Balčikonio g. 7)","UAB ""MD LT"" (Juozo Balčikonio g. 7)","302825082-02","Juozo Balčikonio g. 7","+37064151255","info@minidarzeliai.lt",,,"6065723","582655","25.283010","54.721080","School_type_private_playschool"
548,"UAB ""MD LT"" (Kazio Ulvydo g. 11)","UAB ""MD LT"" (Kazio Ulvydo g. 11)","302825082-03","Kazio Ulvydo g. 11","+37064151255","info@minidarzeliai.lt",,,"6065361","582235","25.276390","54.717900","School_type_private_playschool"
549,"UAB Prasminga Jaunystė (Pievų g. 14)","UAB Prasminga Jaunystė (Pievų g. 14)","304422799-01","Pievų g. 14","+37065775777","info@prasmingavaikyste.lt",,,"6068531","581772","25.270100","54.746450","School_type_private_playschool"
550,"MB Mylimukas (Antakalnio g. 98)","MB Mylimukas (Antakalnio g. 98)","303250282-01","Antakalnio g. 98","+37061125205","labas@mylimukudarzelis.lt",,,"6065103","584751","25.315360","54.715160","School_type_private_playschool"
551,"MB Mylimukas (Antakalnio g. 4A)","MB Mylimukas (Antakalnio g. 4A)","303250282-02","Antakalnio g. 4A","+37061125205","labas@mylimukudarzelis.lt",,,"6062776","584151","25.305370","54.694360","School_type_private_playschool"
552,"Mažoji bendrija „Pasakų namukas“ (Gėlių g. 1B, Avižieniai)","Pasakų namukas (Gėlių g. 1B, Avižieniai)","304221885-01","Gėlių g. 1b, Vilnius","+37060591279","labas@pasakunamukas.lt",,,"6059589","569974","25.084740","54.667900","School_type_private_playschool"
553,"UAB „Pažinimo medis“ (Fabijoniškių g. 30)","Pažinimo medis (Fabijoniškių g. 30)","300556726-01","Fabijoniškių g. 30","+37061010228","info@pazinimo-medis.lt",,,"6066536","580149","25.244350","54.728790","School_type_private_playschool"
554,"UAB „Pažinimo medis“ (Pievų g. 5)","Pažinimo medis (Pievų g. 5)","300556726-02","Pievų g. 5","+37061010228","info@pazinimo-medis.lt",,,"6068495","581729","25.269420","54.746130","School_type_private_playschool"
555,"UAB ""Superdarželiai""(Gabijos g. 40)","UAB ""Superdarželiai""(Gabijos g. 40)","303194093-01","Gabijos g. 40","+37068461466","info@superbriedis.lt",,,"6067343","578929","25.225630","54.736230","School_type_private_playschool"
556,"UAB ""Tangramo grupė"" (K. Donelaičio g. 5A)","UAB ""Tangramo grupė"" (K. Donelaičio g. 5A)","301680552-01","K. Donelaičio g. 5A","+37065298539","info@mazuju-valdos.lt",,,"6061082","580842","25.253590","54.679690","School_type_private_playschool"
557,"VšĮ „Vaikų ateitis“ (Nemenčinės pl. 15B)","Vaikų ateitis (Nemenčinės pl. 15B)","124865437-01","Nemenčinės pl. 15B","+37061516384","info@vaikuateitis.lt",,,"6066753","585753","25.331400","54.729810","School_type_private_playschool"
558,"VšĮ „Vaikų ateitis“ (Sausio 13-osios g. 2)","Vaikų ateitis (Sausio 13-osios g. 2)","124865437-02","Sausio 13-osios g. 2","+37061516384","info@vaikuateitis.lt",,,"6062506","578702","25.220810","54.692810","School_type_private_playschool"
559,"VŠĮ Sarmatika (Ozo g. 37)","VŠĮ Sarmatika (Ozo g. 37)","303162505-01","Ozo g. 37","+37065759549","vsi.sarmatika@gmail.com",,,"6064057","580101","25.242920","54.706530","School_type_private_playschool"
560,"VšĮ „AGORA mokykla“ (Vytauto g. 1)","AGORA mokykla (Vytauto g. 1)","304285165-01","Vytauto g. 1","+37067050567","info@seimudarzelis.lt",,,"6061840","580981","25.255960","54.686470","School_type_private_playschool"
561,"VšĮ Vilniaus inžinerijos ir technologijų licėjus (Ateities g. 44)","VšĮ Vilniaus inžinerijos ir technologijų licėjus (Ateities g. 44)","302562877-01","Ateities g. 44","+37067345585","info@vitliolicejus.lt",,,"6066691","580397","25.248250","54.730140","School_type_private_playschool"
562,"VšĮ Vilniaus inžinerijos ir technologijų licėjus (Antakalnio g. 17)","VšĮ Vilniaus inžinerijos ir technologijų licėjus (Antakalnio g. 17)","302562877-02","Antakalnio g. 17","+37067345585","info@vitliolicejus.lt",,,"6063086","584397","25.309270","54.697100","School_type_private_playschool"
563,"Šv. Juozapo mokykla (Medeinos g. 14)","Šv. Juozapo mokykla (Medeinos g. 14)","302627435-01","Medeinos g. 14","+37067131604","rastine@juozapomokykla.lt",,,"6066072","578883","25.224560","54.724820","School_type_private_playschool"
565,"Vilniaus vaikų ir jaunimo klubas ""Jaunystė""","Vaikų ir jaunimo klubas ""Jaunystė""","191663668","Saltoniškių g. 21","+37062985083","rastine@klubasjaunyste.vilnius.lm.lt",,,"6063106","581030","25.257070","54.697830","School_type_non-formal"
566,"Vilniaus Jaunųjų turistų centras","Jaunųjų turistų centras","191221415","Mindaugo g. 9","+37052611547","rastine@turistucentras.vilnius.lm.lt",,,"6060990","582092","25.272940","54.678660","School_type_non-formal"
567,"Vilniaus moksleivių kūrybos ir mokymo centras","Moksleivių kūrybos ir mokymo centras","190011232","Švitrigailos g. 6","+37052659100","administracija@vmkmc.lt",,,"6061106","581694","25.266810","54.679760","School_type_non-formal"
568,"Vilniaus Naujosios Vilnios moksleivių kūrybos namai","Naujosios Vilnios moksleivių kūrybos namai","190011385","J. Kupalos g. 8","+3705 267 3692","rastine@vnvmkn.vilnius.lm.lt",,,"6063028","590372","25.401930","54.695540","School_type_non-formal"
569,"Vilniaus vaikų ir jaunimo klubas ""Kregždutė""","Vaikų ir jaunimo klubas ""Kregždutė""","291664760","Šiaulių g. 8","+37052629030","rastine@klubaskregzdute.vilnius.lm.lt",,,"6060835","582744","25.283010","54.677150","School_type_non-formal"
570,"Vilniaus vaikų ir jaunimo klubas ""Lakštingala""","Vaikų ir jaunimo klubas ""Lakštingala""","191663515","Architektų g. 224","+37067616032","rastine@klubaslakstingala.vilnius.lm.lt",,,"6060926","578596","25.218740","54.678640","School_type_non-formal"
571,"Vilniaus vaikų ir jaunimo klubas ""Meteoras""","Vaikų ir jaunimo klubas ""Meteoras""","191664389","Apolinaro Juozo Povilaičio g. 20","+3705245 7441","rastine@klubasmeteoras.vilnius.lm.lt",,,"6063022","578754","25.221750","54.697450","School_type_non-formal"
572,"Vilniaus vaikų ir jaunimo klubas ""Šatrija""","Vaikų ir jaunimo klubas ""Šatrija""","191664421","Kalvarijų g. 156","+37067390019","info@satrijosklubas.lt",,,"6064326","582790","25.284700","54.708510","School_type_non-formal"
573,"Vilniaus Žirmūnų vaikų ir jaunimo klubas","Žirmūnų vaikų ir jaunimo klubas","191663472","Minties g. 56","+37052728791","rastine@klubaszirmunai.vilnius.lm.lt",,,"6063770","583223","25.291280","54.703440","School_type_non-formal"
574,"Vilniaus vaikų ir jaunimo klubas ""Klevas""","Vaikų ir jaunimo klubas ""Klevas""","191663853","Architektų g. 86","+37052443773","rastine@klubasklevas.vilnius.lm.lt",,,"6060286","577568","25.202630","54.673050","School_type_non-formal"
575,"UAB „Mažieji stebuklai“ (Konstitucijos pr. 21C)","Mažieji stebuklai (Konstitucijos pr. 21C)","304054870-01","Konstitucijos pr. 21C","+37062268184","maziejistebuklai@gmail.com",,,"6063204","581940","25.271210","54.698570","School_type_private_playschool"
577,"UAB „Mažieji stebuklai“ (Laisvės pr. 121)","Mažieji stebuklai (Laisvės pr. 121)","304054870-03","Laisvės pr. 121","+37062268184","maziejistebuklai@gmail.com",,,"6066265","579753","25.238130","54.726410","School_type_private_playschool"
578,"UAB „Mažieji stebuklai“ (Kedrų g. 11)","Mažieji stebuklai (Kedrų g. 11)","304054870-04","Kedrų g. 11","+37062268184","maziejistebuklai@gmail.com",,,"6060630","580916","25.254620","54.675620","School_type_private_playschool"
579,"UAB „Mažieji stebuklai“ (Verkių g. 37)","Mažieji stebuklai (Verkių g. 37)","304054870-05","Verkių g. 37","+37062268184","maziejistebuklai@gmail.com",,,"6065513","583511","25.296230","54.719050","School_type_private_playschool"
580,"VšĮ ""Vaikystės takas"" (Vilkų g. 5)","VšĮ ""Vaikystės takas"" (Vilkų g. 5)","302557111-01","Vilkų g. 5","+37068509200","info@vaikystestakas.lt",,,"6063377","580725","25.252410","54.700320","School_type_private_playschool"
581,"VšĮ ""Vaikystės takas"" (Birutės g. 42)","VšĮ ""Vaikystės takas"" (Birutės g. 42)","302557111-02","Birutės g. 42","+37068509200","info@vaikystestakas.lt",,,"6062630","580219","25.244370","54.693690","School_type_private_playschool"
582,"VšĮ ""Vaikystės vėjas"" (Kalvos g. 11)","VšĮ ""Vaikystės vėjas"" (Kalvos g. 11)","304078921-01","Kalvos g. 11","+37068568333","info@isdykes-vejas.lt",,,"6062510","585116","25.320260","54.691810","School_type_private_playschool"
583,"VšĮ ""Varniukai"" (Varnės g. 77)","VšĮ ""Varniukai"" (Varnės g. 77)","302676756-01","Varnės g. 77","+37068526052","darzelisvarniukai@gmail.com",,,"6065546","575739","25.175650","54.720580","School_type_private_playschool"
584,"VšĮ ""Vilniaus Montessori"" (J. Basanavičiaus g. 35)","Vilniaus Montessori (J. Basanavičiaus g. 35)","302442881-01","J. Basanavičiaus g. 35","+37064539816","mokykla@kmok.lt",,,"6061321","581635","25.265950","54.681700","School_type_private_playschool"
585,"VšĮ „Garso servisas“ (Ragės g. 16)","Garso servisas (Ragės g. 16)","166920363-01","Ragės g. 16","+37069995114","alagasceviciene@gmail.com",,,"6072574","587234","25.356130","54.781840","School_type_private_playschool"
586,"VšĮ “Auginu vaiką“ (M. K. Čiurlionio g. 44)","VšĮ “Auginu vaiką“ (M. K. Čiurlionio g. 44)","305541048-01","M. K. Čiurlionio g. 44","+37061820447","auginuvaika.adm@gmail.com",,,"6061298","581270","25.260290","54.681550","School_type_private_playschool"
587,"VŠĮ „Smalsučių slėnis“ (Vorupės g. 44)","Smalsučių slėnis (Vorupės g. 44)","305707210-01","Vorupės g. 44","+37061208509","alma.but@gmail.com",,,"6065149","574317","25.153460","54.717220","School_type_private_playschool"
588,"Licėjus „Sokratus“, VŠĮ (Liepyno g. 4)","Sokratus (Liepyno g. 4)","305635451-01","Liepyno g. 4","+37060258831","info@sokratus.lt",,,"6063057","580905","25.255120","54.697420","School_type_private_playschool"
589,"UAB „Klaužados“ (Aukštaičių g. 2)","Klaužados (Aukštaičių g. 2)","305822586-01","Aukštaičių g. 2","+37060692080","zivile@darzelisklauzada.lt",,,"6061085","583775","25.299070","54.679230","School_type_private_playschool"
590,"UAB „Klaužados“ (Stepono Batoro g. 36)","Klaužados (Stepono Batoro g. 36)","305822586-02","Stepono Batoro g. 36","+37060692080","zivile@darzelisklauzada.lt",,,"6061945","585352","25.323760","54.686700","School_type_private_playschool"
591,"VŠĮ Varnų sala (Didlaukio g. 69B)","VŠĮ Varnų sala (Didlaukio g. 69B)","305225071-01","Didlaukio g. 69B","+37060668611","prieplauka@varnusala.lt",,,"6067154","581147","25.260020","54.734180","School_type_private_playschool"
592,"VšĮ  Žaidimų  laboratorija (Slucko g. 2)","VšĮ  Žaidimų  laboratorija (Slucko g. 2)","305696511-01","Slucko g. 4","+37067622905","zaidimulaboratorija@gmail.com",,,"6062816","582846","25.285150","54.694940","School_type_private_playschool"
593,"UAB Atradimų skrynia (Kazimiero Jelskio g. 53)","UAB Atradimų skrynia (Kazimiero Jelskio g. 53)","306006714-01","Kazimiero Jelskio g. 53","+37060021816","atradimuskrynia@gmail.com",,,"6061326","579069","25.226170","54.682160","School_type_private_playschool"
594,"UAB Atradimų skrynia (Nemenčinės pl. 64)","UAB Atradimų skrynia (Nemenčinės pl. 64)","306006714-02","Nemenčinės pl. 64","+37060021816","atradimuskrynia@gmail.com",,,"6067484","586298","25.340070","54.736290","School_type_private_playschool"
595,"UAB Stembridge LT (Maironio g. 11)","UAB Stembridge LT (Maironio g. 11)","305890669-01","Maironio g. 11","+37066946472","hello@stembridge.lt",,,"6061430","583357","25.292680","54.682400","School_type_private_playschool"
596,"UAB Stembridge LT (Pilies g. 22)","UAB Stembridge LT (Pilies g. 22)","305890669-02","Pilies g. 22","+37066946472","hello@stembridge.lt",,,"6061476","583139","25.289320","54.682850","School_type_private_playschool"
597,"UAB  Šiaurės darželiai (A. Mickevičiaus g. 17)","UAB  Šiaurės darželiai (A. Mickevičiaus g. 17)","305913317-01","A. Mickevičiaus g. 17","+37061621387","darzelis@siaureslicejus.lt",,,"6062256","580760","25.252640","54.690240","School_type_private_playschool"
598,"UAB  Šiaurės darželiai (Gulbių g. 5)","UAB  Šiaurės darželiai (Gulbių g. 5)","305913317-02","Gulbių g. 5","+37061621387","darzelis@siaureslicejus.lt",,,"6062951","580218","25.244440","54.696570","School_type_private_playschool"
599,"UAB Pilna diena (Žirmūnų g. 84A)","UAB Pilna diena (Žirmūnų g. 84A)","306215557-01","Žirmūnų g. 84A","+37065058410","justina@pilnadiena.lt",,,"6066166","583923","25.302810","54.724850","School_type_private_playschool"
600,"VŠĮ ""Geros pradžios"" mokykla","Geros pradžios","305988088","Pagubės Sodų 19-oji g. 134","+37067585253","info@gerapradzia.lt",,,"6075557","584760","25.318540","54.809070","School_type_private_playschool"
601,"UAB Loveri","UAB Loveri","306375113","Aismarių g. 9, Vilnius","+37068498588","uab.loveri@gmail.com",,,"6069435","577232","25.199840","54.755290","School_type_private_playschool"
602,"UAB Clever monkeys","UAB Clever monkeys","306369683","Rygos g. 17A","+37060617018","info@clevermonkeys.lt",,,"6065306","578573","25.219560","54.717990","School_type_private_playschool"
603,"UAB „Sandena“","Sandena","304173084","Verkių g. 31C","+37063824096","norkune@icloud.com",,,"6064953","583657","25.298340","54.714000","School_type_private_playschool"
604,"Berry Kids Academy LT, UAB (Gervuogė)","Gervuogė","306054125","Žalgirio g. 135","+37066474792","info@gervuoge.lt",,,"6063905","581992","25.272210","54.704860","School_type_private_playschool"
605,"Mokykla “Eureka“ UAB (Vytenio g. 4)","Eureka (Vytenio g. 4)","304837382-01","Vytenio g. 4","+370 603 51681","vilnius@eurekamokykla.lt","eurekamokykla.lt",,"6061122","581483","25.263540","54.679940","School_type_private_playschool"
606,"Mokykla “Eureka“ UAB (Ukmergės g. 126)","Eureka (Ukmergės g. 126)","304837382-02","Ukmergės g. 126","+370 603 51681","vilnius@eurekamokykla.lt","eurekamokykla.lt",,"6063592","581078","25.257950","54.702190","School_type_private_playschool"
607,"Mokykla “Eureka“ UAB (Vaidilutės g. 71)","Eureka (Vaidilutės g. 71)","304837382-03","Vaidilutės g. 71","+370 603 51681","vilnius@eurekamokykla.lt","eurekamokykla.lt",,"6067623","583244","25.292700","54.738050","School_type_private_playschool"
608,"Vilniaus Antakalnio atviras jaunimo centras","Antakalnio atviras jaunimo centras","191665142","Antakalnio g. 84A","+3705268 5845","zalianamis@gmail.com",,,"6064807","584653","25.313760","54.712520","School_type_non-formal"
609,"UAB Herojaus vaikai","UAB Herojaus vaikai","306638660","Vito Gerulaičio g. 1","+370 601 48449","vilnius@herojus.lt",,,"6065321","582816","25.285400","54.717440","School_type_private_playschool"
610,"Vilniaus atviras jaunimo centras ""Mes""","Atviras jaunimo centras Mes","191665338","-","+37065269717","info@ajcmes.lt","ajcmes.lt",,,,,,"School_type_non-formal"
611,"MB  „Savas darželis“","Savas darželis","306437134","Trakų r. sav., Trakų sen., Strėvos k. 12, LT 21281","+370 674 53675","labas@savasdarzelis.lt",,,,,,,"School_type_private_playschool"
616,"VŠĮ Stumbriukas","VŠĮ Stumbriukas","306135844","Vytauto g. 37","+37067303694","info@stumbriukas.lt",,,"6062478","581000","25.256430","54.692200","School_type_private_playschool"
617,"UAB ""Montessori Akademija""","Montessori Akademija","305041388","P. Klimo g. 10","+37061310333","vilnius@montessoriakademija.lt","https://www.montessoriakademija.lt/kontaktai/",,"6061245","581241","25.259820","54.681090","School_type_private_playschool"
618,"Vilniaus lopšelis-darželis „Vydūnėlis“","Vydūnėlis","307004171","Tolminkiemio g. 11A","+37067435039","rastine@vydunelis.vilnius.lm.lt",,,"6063907","575918","25.177990","54.705830","School_type_playschool"
619,"UAB Vaikystės sodas (M. Gimbutienės) Šaltinių g. 12","UAB Vaikystės sodas (M. Gimbutienės)","302602019-001","Šaltinių g. 12","+37065560168","renata.r@vaikystes-sodas.lt",,,"6060615","582296","25.276000","54.675250","School_type_private_playschool"
620,"Mažoji bendrija „Pasakų takas“","Pasakų takas","306918178","Stirnų g. 27","+37060906039","info@pasakutakas.lt",,,"6063456","580784","25.253360","54.701020","School_type_private_playschool"
621,"VŠĮ „Smalsučių slėnis“","Smalsučių slėnis","305707210-02","Vaidagų g. 100","+37061208509","alma.but@gmail.com",,,"6055531","569822","25.081410","54.631460","School_type_private_playschool"
623,"Všį ""Vaiko medis""","Vaiko medis","Nenustatyta","Jovaro g. 9","+37061913890","info@vaikomedis.lt","http://www.vaikomedis.lt",,"6061346","581354","25.261600","54.681980","School_type_private_playschool"
624,"Vilniaus lopšelis-darželis „Žiogelis“","Žiogelis (Estų g.1A)","190013774-1","Estų g. 1","+37052670969","rastine@ziogelis.vilnius.lm.lt","http://www.pavilnioziogelis.lt/","06:30-18:30","6058146","586636","25.342540","54.652350","School_type_playschool"
625,"Vilniaus Panerių lopšelis-darželis","Panerių (Moksleivių g. 4)","190016546-723","Moksleivių g. 4","+37052641241","rastine@paneriudarzelis.vilnius.lm.lt","https://www.paneriudarzelis.lt/","06:30-18:30","6054805","576380","25.182780","54.624000","School_type_playschool"
626,"Pilna diena","Pilna diena","306215557-1","Karių Kapų g. 20","+37065058410","info@pilnadiena.lt","https://www.pilnadiena.lt/",,"6063385","584853","25.316440","54.699710","School_type_private_playschool"
627,"VšĮ ARKANGELO MYKOLO LICĖJUS","ARKANGELO MYKOLO LICĖJUS","307078136","J. Basanavičiaus g. 27","+37065555198","amlicejus@gmail.com",,,"6061369","581803","25.268580","54.682100","School_type_private_playschool"
628,"Vaikų istorijos, MB","Vaikų istorijos","307187662","E. Pliaterytės g. 8","+37067336634","info@vaikuistorijos.eu",,,"6054677","572021","25.115260","54.623480","School_type_private_playschool"
629,"Prigimties mokykla, MB","Prigimties mokykla","307288985","Kviečių g. 4, Jarmališkių k., LT-13241 Vilniaus r.","+37069953555","jurate.golochvosciute@gmail.com",,"07:00-16:00",,,,,"School_type_private_playschool"
630,"Vilniaus licėjus (Tarptautinis bakalaureatas anglų k.)","Vilniaus licėjus","291221220-138","Širvintų g. 82","+37052775836","rastine@licejus.lt",,,,,,,"School_type_contest"
631,"Vilniaus Vytauto Didžiojo gimnazija (Tasrptautinis bakalaureatas anglų k.)","Vilniaus Vytauto Didžiojo gimnazija (Tasrptautinis bakalaureatas anglų k.)","300134269-138","Augustijonų g. 8","+37052791305","rastine@vytautodidziojo.vilnius.lm.lt","www.vvdg.lt",,,,,,"School_type_contest"
632,"Vilniaus savivaldybės Grigiškių „Šviesos“ gimnazija (specialioji klasė)","Grigiškių Šviesos gimnazija","190661671-1","Vilniaus m. sav. Grigiškių m. Šviesos g. 16","+37052432610","rastine@sviesosgimnazija.vilnius.lm.lt","www.gsviesa.lt",,,,,,"School_type_mainstream"
633,"Vilniaus „Minties“ gimnazija (specialioji klasė)","Vilniaus Minties gimnazija (specialioji klasė)","190005717-1","Erfurto g. 23","+37052456690","rastine@minties.vilnius.lm.lt","www.vilniausminties.lt",,,,,,"School_type_mainstream"
634,"Vilniaus Jono Pauliaus II progimnazija (specialioji klasė)","Jono Pauliaus II progimnazija","195472315-1","Rygos g. 10","+37052418894","rastine@jonopauliausprogimnazija.vilnius.lm.lt",,,,,,,"School_type_mainstream"
635,"Vilniaus Sausio 13-osios progimnazija (specialioji klasė)","190005293","190005293-1","Architektų g. 166","+37052443529","rastine@sausio13.vilnius.lm.lt","https://sausio13progimnazija.lt/",,,,,,"School_type_mainstream"
636,"Vilniaus Viršuliškių mokykla (specialioji klasė)","Vilniaus Viršuliškių mokykla","190002379-1","Viršuliškių g. 7","+37052400584","rastine@virsuliskiu.vilnius.lm.lt","www.virsuliskiu.vilnius.lm.lt",,,,,,"School_type_mainstream"
637,"Vilniaus karaliaus Mindaugo mokykla (specialioji klasė)","Vilniaus karaliaus Mindaugo mokykla","190005336-1","Mindaugo g. 9","+37052652383","rastine@mindaugo.vilnius.lm.lt","www.karaliusmindaugas.lt",,,,,,"School_type_mainstream"
